image,caption
1460352062_d64fb633e0.jpg,Girl is sitting high up in a tree.
146098876_0d99d7fb98.jpg,Four teens in school uniforms walk down a tropical road.
146100443_906d87faa2.jpg,Kids are dressed in costume and playing a game.
1461329041_c623b06e5b.jpg,two women ride their three wheelers.
1461653394_8ab96aae63.jpg,A white dog snarls at a black dog in front of a set of steps.
1463638541_c02cfa04dc.jpg,A person is climbing and has nearly reached the sign at the top.
1463732130_a754441289.jpg,The girl in blue jeans and white shirt is balancing on one leg.
1463732807_0cdf4f22c7.jpg,Boy in green shirt sitting in swing with eyes closed and making gesture with hands.
1465666502_de289b3b9c.jpg,A black dog with a red collar retrieving a stick from deep water.
146577645_91b570c0d0.jpg,A person maneuvers rapids while riding a watercraft.
1466307485_5e6743332e.jpg,A person in a safety vest pushing a truck.
1466307489_cb8a74de09.jpg,Three man in hi viz jackets are pulling attempting to pull a trapped four wheel drive car from a ditch.
1466479163_439db855af.jpg,Chocolate brown dog running on grass with something in its mouth.
1467533293_a2656cc000.jpg,Two little girls in pink are in a playground.
1468103286_96a6e07029.jpg,A New York Yankee holds up a bat.
1468429623_f001988691.jpg,A man walks while a black dog is trying to bite something on the man 's arm.
1469000260_5d473c8283.jpg,Brown dog laying on gravel with grass and trees in background.
1469358746_2a879abaf3.jpg,A man poses with his black dog at the top of a mountain.
1470061031_4cb59c12a8.jpg,Two light golden colored dogs playfully wrestle together on the brick area.
1470132731_fa416b7504.jpg,A black dog runs through the water.
1470536919_1f3fd6c65a.jpg,Two dogs running down a dirt road.
1472053993_bed67a3ba7.jpg,A skier going down the snowy hill.
1472249944_d887c3aeda.jpg,Many people are walking through a park with a lot of trees.
1472653060_7427d2865a.jpg,A young man in a black and red t-shirt preparing food on a yellow cutting board.
1472882567_33dc14c8b6.jpg,Four skiers walking up a snow covered hill.
1473080948_bae2925dc8.jpg,"A person in a blue shirt, helmet and life jacket paddles a yellow kayak."
1473250020_dc829a090f.jpg,A young man in shorts is looking into a stream next to a rock wall.
1473618073_7db56a5237.jpg,Boy swinging on a swing set.
1474474514_b3eb492722.jpg,A young boy wearing Mickey Mouse clothes in a jungle gym.
1475046848_831245fc64.jpg,Woman carrying her shoes on a beach.
1476002408_4256b7b2fa.jpg,A woman wearing a backpack walks on the sidewalk while a car drives by.
1476241331_2f43b67aed.jpg,Two children stand near a water fountain.
1478268555_7e301fc510.jpg,A man wearing no shirt climbs a steep cliff.
1478606153_a7163bf899.jpg,Brown and white dog running through fall leaves on the ground.
1479857177_9d4a6f38fd.jpg,Scuba diver submerged in water.
1480712062_32a61ad4b7.jpg,Scuba diver under the water holding small crustacean in his hands.
1482960952_95f2d419cb.jpg,Three elderly women wearing coats and carrying purses are walking with their back to the camera.
1488937076_5baa73fc2a.jpg,Three dogs running on a lawn.
1489286545_8df476fa26.jpg,a man holds his dog near a pond.
1491192153_7c395991e5.jpg,parent holding up a child over a swing.
1499495021_d295ce577c.jpg,A man is fishing in the ocean with a large woman walking to the left.
1501811302_5e723fc529.jpg,A dog chases a sheep in an enclosure.
1501985304_8c50093004.jpg,A young curly brown headed boy is jumping into the arms of a woman in a pool.
150387174_24825cf871.jpg,A man wearing camouflage steers a motorcycle across some stones.
150582765_bad8dec237.jpg,A young woman in a pink hoodie takes a picture.
1507563902_6ec8d5d822.jpg,A person is upside down in the air above a trampoline outside.
1508269285_6c5723f67d.jpg,Black and white dog wades in water.
1509786421_f03158adfc.jpg,A little boy smiles and points while a man looks in the direction of the child 's gaze.
1510078253_96e9ec50e7.jpg,"Brown dog trying to bite a white ball with yellow, green and blue puppy toes."
1510669311_75330b4781.jpg,Five smiling young ladies at a party.
1514957266_a19827c538.jpg,A lean dog runs through green grass.
1515025681_999199cb79.jpg,Bald man in sunglasses.
1515883224_14e36a53c7.jpg,A woman in a blue striped shirt with her hands on her hips in a crowd of people.
1516714577_7d1c35a8d8.jpg,"The girl is wearing a white shirt with pink skirt, and she is standing in front of a house."
1517340899_ee1c74a8f6.jpg,The blond girl is jumping up in the air.
1517721825_10176d0683.jpg,"Three dogs run through surf, near rocky outcrop."
1517807181_ca6588f2a0.jpg,two young girls fly a kite.
152029243_b3582c36fa.jpg,BMX biker in shallow stream with current performing a wheelie.
1521623639_4bda3407cc.jpg,Bum sitting on a couch next to a bridge.
1522787272_5a31497ef2.jpg,A muddy golden dog running in grass.
1523800748_a59e980eee.jpg,Two little kids are running through the sand to get to the ocean.
1525153022_06c48dbe52.jpg,a black and tan dobbermen running through the ocean.
1526181215_c1a94325ae.jpg,A small dog leaps in the water.
1527297882_dededc7891.jpg,A young man with brown eyes is dressed up like Jack Sparrow.
1527333441_af65636a74.jpg,A young man stands at the foot of a two-wheeled cart.
1527513023_3d8152b379.jpg,a young boy sliding on the grass in an innertube.
1528205014_1323aa9dfd.jpg,Black man poses for photo.
1529044279_4922ead27c.jpg,A young girl and an older gentleman hold hands as he points to something off frame.
1536597926_c2e1bc2379.jpg,Two men resting uptop a snowy mountain.
1536774449_e16b1b6382.jpg,A very large group of people stand outdoors under the beautiful clouds.
1539166395_0cdc0accee.jpg,A small child with curly hair is on a riding toy.
1542033433_5453d4c466.jpg,A woman stands on an urban sidewalk holding a beige handbag.
1547883892_e29b3db42e.jpg,A woman in a hat sits reading and drinking a coffee.
154871781_ae77696b77.jpg,Two boys kick around a ball in a meadow.
1550772959_9ca9fa625f.jpg,A woman brushes dust and dirt off a possible find.
1552065993_b4dcd2eadf.jpg,Dog with big collar running.
1554713437_61b64527dd.jpg,A skinny brown dog walks across a large piece of fallen tree.
1557451043_f5c91ff6f4.jpg,The girl in the blue dress and the baseball cap is sitting near the ocean.
1557838421_a33f2a4911.jpg,Two dogs wrestle with each other with their teeth bared.
1561658940_a947f2446a.jpg,A young girl on a swing.
1562392511_522a26063b.jpg,Two men lift a brown dog up so it can grab a large blue rope hanging down a black wall.
1562478333_43d13e5427.jpg,Man setting up camp after canoeing.
1562478713_505ab6d924.jpg,A man sits on the beach outside his tent and makes something to eat.
1563731247_7f21d8bec0.jpg,The girls play in the pumpkin patch.
1566117559_f5d98fbeb0.jpg,"A white, fluffy dog is standing on its hind legs."
1569562856_eedb5a0a1f.jpg,A man with a jacket wears headphones standing in front of a directory.
156967462_72db9b722c.jpg,Two dogs running near a river while one dogs in swimming in it.
1569687608_0e3b3ad044.jpg,Two smiling little girls in a boat on a lake are hugging.
1570723692_3a2b064d43.jpg,Two dogs and a puppy.
157139628_5dc483e2e4.jpg,man sprays sand image of a man.
1572286502_64e5c4b920.jpg,A small child climbing on an elevated net.
1572532018_64c030c974.jpg,Three boys play tag on the beach.
1573017288_4d481856e2.jpg,A young girl with a heart tank top raises her hands as she slides.
1576185717_f841ddc3da.jpg,A young boy and girl playing baseball in a grassy field.
1579198375_84b18e003a.jpg,A woman sings into a microphone by a guy playing a guitar.
1579206585_5ca6a24db0.jpg,A woman playing guitar in red and blue light.
1579287915_4257c54451.jpg,A man stands atop a large mountain of rocks.
1579798212_d30844b4c5.jpg,"Boy in bubble bath, yelling or singing into scrubbing brush."
1580172290_e19067e0dd.jpg,Two kids play on the floor.
1580671272_3e99d94305.jpg,A young boy is feeding a horse some hay from an orange bucket.
1581822598_0ae23074f1.jpg,A dog trying to catch a snowball in the snow.
1594038143_57f299aa8a.jpg,A smiling boy pulls an orange object from a hat.
159712188_d530dd478c.jpg,A woman walks by a river across city buildings.
1597319381_1e80d9e39c.jpg,Boys soccer teams playing a game.
160541986_d5be2ab4c1.jpg,A woman wearing a pearl necklace.
160566014_59528ff897.jpg,A man and woman sit on a car and watch the road.
160585932_fa6339f248.jpg,A Toyota car drives into water.
1606988704_fe330878a3.jpg,"Three young children play in the hay, throwing some at the camera."
160792599_6a7ec52516.jpg,Three men and two women stand facing the ocean from the shore on a sunny day.
160805827_5e6646b753.jpg,A man sits on a sailboat with the sun setting behind him.
1616016569_673de1d678.jpg,"Smiling, brown-eyed couple in a crowd."
161669933_3e7d8c7e2c.jpg,A motorcycle with number five on front is being ridden by a rider wearing a red helmet.
161905204_247c6ca6de.jpg,A woman walks down a country road.
1620397000_3883e3ecd3.jpg,A spotted dog jumps over a muddy creek.
162152393_52ecd33fc5.jpg,a woman sitting on a wall with several multicolored flags behind her.
1622619190_d0b51aff28.jpg,Large dog is playing outdoors inside of a fence.
1625306051_7099519baa.jpg,Two men jumping on a rock wall.
1626754053_81126b67b6.jpg,a dog about to jump to catch a Frisbee.
1650280501_29810b46e5.jpg,People sitting in rows of seats.
1655781989_b15ab4cbff.jpg,People are walking through a snow covered field with a mountain the background.
1659358133_95cd1027bd.jpg,Dog sniffing recently cut tree stump.
1659358141_0433c9bf99.jpg,"A grey dog walks in the green grass, tongue hanging out."
1662261486_db967930de.jpg,A dog jumping through a black and white hoop.
166321294_4a5e68535f.jpg,Motorcyclist crouches low as he rounds a turn.
1663454406_5e2cf8c5bb.jpg,A man wearing sunglasses holds a sign at a demonstration.
1663751778_90501966f0.jpg,A person is climbing up a rock.
166433861_70b66cd381.jpg,A motorcyclist on the street.
166507476_9be5b9852a.jpg,Two lizards fight in the water.
166654939_80ea4ddbcc.jpg,Ralley cars muscle for position on a dirt track.
1670592963_39731a3dac.jpg,The collie is running down a blue and yellow board.
167295035_336f5f5f27.jpg,"The man in a blue shirt, wearing a helmet, is readying to climb."
1674612291_7154c5ab61.jpg,A white dog leaps to catch an object.
1675679141_36c9bc2969.jpg,A man stands on a concrete ledge and casts his fishing pole into the water below.
1676601498_7d59327523.jpg,two people leaning over a green railing with the ocean in the background.
1679557684_50a206e4a9.jpg,A white dog watching a black dog in the air.
1679565118_d36f0d6d52.jpg,Black dog jumping to catch tennis ball.
1679617928_a73c1769be.jpg,"a dog with black, white, and brown coloring is leashed up to a mirror."
1680126311_b92a2e8e72.jpg,The boy hits the blue and white soccer ball with his knee.
1683444418_815f660379.jpg,Two men are standing in front of a fountain smiling.
1685463722_55843b6d3c.jpg,The woman is walking her dogs.
1685990174_09c4fb7df8.jpg,Kids play soccer on a field.
1688699579_2f72328c7e.jpg,Two dogs run and play with a brown stick.
1689658980_0074d81d28.jpg,Two dogs running through the water on a beach.
1691573772_1adef8e40e.jpg,A woman is riding her bicycle down the street.
169490297_b6ff13632a.jpg,A child with a brightly colored shirt plays outside.
170100272_d820db2199.jpg,A little girl is sliding down a slide at a park.
1713248047_d03721456d.jpg,The three dogs are standing in tall grass.
1713248099_d860df4e10.jpg,Three dogs are running through a grassy field.
1714316707_8bbaa2a2ba.jpg,A person in a red jacket stands under a snow-covered tree.
1716445442_9cf3528342.jpg,A person picks up things in a rocky spot next to a car.
1718184338_5968d88edb.jpg,"Two people stand by a river, one wearing a helmet points."
172092461_a9a9762e13.jpg,guy wakeboarding one handed and smiling.
172092464_d9eb4f4f2f.jpg,Blond boy waterskiing.
17273391_55cfc7d3d4.jpg,A man fishing near a large tree.
173020287_230bfc4ffc.jpg,Brown Dog jumps while man holds a stick up high.
1731546544_9fbf14617b.jpg,A black dog splashes in the water.
1732217138_aa0199ef87.jpg,Two people with dreadlocks.
1732436777_950bcdc9b8.jpg,A man and woman stand at the top of cement stairs together.
174466741_329a52b2fe.jpg,A young girl is walking through a grassy pasture.
1745110280_0cbff5e273.jpg,Stretched image of a brown dog with a white patch of fur in his chest area sitting in the grass with trees in the background.
1752454466_723790dbd6.jpg,A brown a white dog runs down a yellow and blue ramp.
1763020597_d4cc8f0f8a.jpg,Five adults are sitting on stone steps.
1770036088_08abe4f6e9.jpg,The woman is laying in bed with a young girl.
1772859261_236c09b861.jpg,A dog swims.
177302997_5b2d770a0a.jpg,A child sitting on a carousel horse.
1773928579_5664a810dc.jpg,Large brown dog walks up a blue staircase.
1775029934_e1e96038a8.jpg,A wild animal races across an uncut field with a minimal amount of trees.
1777816180_08d7e8063b.jpg,A toddler in blue clothes is balancing on a rock.
1778020185_1d44c04dae.jpg,Two dogs playing on grass.
1781227288_6811e734be.jpg,a man wearing a yellow shirt standing in the middle of a bunch of garbage and a graffitied wall.
1784309115_0ad6791146.jpg,A woman in a string bathing suit with a man on a boardwalk on a foggy day.
1786425974_c7c5ad6aa1.jpg,the black dog is sniffing the brown dog 's butt.
1787222774_d5c68cce53.jpg,Two kids in a toy car at a gas station.
